O44   2455976.447118   13 51  59.4980  -8 38  41.302
O44   2455976.447986   13 51  59.4923  -8 38  41.254
O44   2455976.448854   13 51  59.4876  -8 38  41.192
O44   2455976.449711   13 51  59.4820  -8 38  41.160
O44   2455976.450579   13 51  59.4780  -8 38  41.128
O44   2455976.451435   13 51  59.4733  -8 38  41.103
O44   2455976.452303   13 51  59.4682  -8 38  41.030
O44   2455976.453160   13 51  59.4621  -8 38  40.995
O44   2455976.454028   13 51  59.4583  -8 38  40.953
O44   2455976.454884   13 51  59.4526  -8 38  40.911
O44   2455976.455752   13 51  59.4483  -8 38  40.852
O44   2455976.456609   13 51  59.4424  -8 38  40.834
O44   2455976.457477   13 51  59.4385  -8 38  40.787
O44   2455976.458333   13 51  59.4330  -8 38  40.753
O44   2455976.459201   13 51  59.4273  -8 38  40.731
O44   2455976.460058   13 51  59.4215  -8 38  40.693
O44   2455976.460926   13 51  59.4166  -8 38  40.641
O44   2455976.461782   13 51  59.4122  -8 38  40.586
O44   2455976.462650   13 51  59.4074  -8 38  40.546
O44   2455976.463507   13 51  59.4021  -8 38  40.505
O44   2455976.464375   13 51  59.3973  -8 38  40.477
O44   2455976.465231   13 51  59.3916  -8 38  40.433
O44   2455976.466100   13 51  59.3861  -8 38  40.391
O44   2455977.319062   13 51  54.6287  -8 37  59.137
O44   2455977.320266   13 51  54.6204  -8 37  59.057
O44   2455977.320787   13 51  54.6177  -8 37  59.066
O44   2455977.321308   13 51  54.6155  -8 37  59.035
O44   2455977.321817   13 51  54.6124  -8 37  59.002
O44   2455977.322338   13 51  54.6079  -8 37  58.984
O44   2455977.322859   13 51  54.6055  -8 37  58.903
O44   2455977.323368   13 51  54.6022  -8 37  58.838
O44   2455977.323889   13 51  54.5987  -8 37  58.912
O44   2455977.324410   13 51  54.5947  -8 37  58.830
O44   2455977.324919   13 51  54.5937  -8 37  58.857
O44   2455977.325440   13 51  54.5888  -8 37  58.853
O44   2455977.325949   13 51  54.5854  -8 37  58.731
O44   2455977.326470   13 51  54.5842  -8 37  58.721
O44   2455977.326991   13 51  54.5785  -8 37  58.699
O44   2455977.327500   13 51  54.5753  -8 37  58.729
O44   2455977.328021   13 51  54.5734  -8 37  58.678
O44   2455977.328542   13 51  54.5726  -8 37  58.684
O44   2455977.329051   13 51  54.5691  -8 37  58.645
O44   2455977.329572   13 51  54.5646  -8 37  58.598
O44   2455977.330081   13 51  54.5603  -8 37  58.561
O44   2455977.330602   13 51  54.5582  -8 37  58.554
O44   2455977.331123   13 51  54.5557  -8 37  58.465
O44   2455977.331632   13 51  54.5508  -8 37  58.499
O44   2455977.332153   13 51  54.5481  -8 37  58.522
O44   2455977.332674   13 51  54.5454  -8 37  58.427
O44   2455977.333183   13 51  54.5402  -8 37  58.405
O44   2455977.333704   13 51  54.5383  -8 37  58.429
O44   2455977.334225   13 51  54.5356  -8 37  58.390
O44   2455977.334734   13 51  54.5312  -8 37  58.335
O44   2455977.335255   13 51  54.5295  -8 37  58.341
O44   2455977.335764   13 51  54.5258  -8 37  58.309
O44   2455977.336285   13 51  54.5249  -8 37  58.261
O44   2455977.336806   13 51  54.5207  -8 37  58.254
O44   2455977.337315   13 51  54.5162  -8 37  58.210
O44   2455977.337836   13 51  54.5144  -8 37  58.233
O44   2455977.338356   13 51  54.5112  -8 37  58.205
O44   2455977.338866   13 51  54.5076  -8 37  58.150
O44   2455977.339387   13 51  54.5060  -8 37  58.133
O44   2455977.339896   13 51  54.5020  -8 37  58.120
O44   2455977.340417   13 51  54.4993  -8 37  58.046
O44   2455977.340937   13 51  54.4937  -8 37  58.034
O44   2455977.341447   13 51  54.4908  -8 37  58.007
O44   2455977.341968   13 51  54.4890  -8 37  58.038
O44   2455977.342488   13 51  54.4854  -8 37  58.011
O44   2455977.342998   13 51  54.4816  -8 37  57.971
